id,sensor_id,startMeasurement,endMeasurement,coordinate,values,frequencies
0c98dfca-8bb2-40fc-9ad1-0801134949bd,da32842b-5634-49f9-aeef-3b29314becaa,2025-09-10 18:54:25.097+00,2025-09-10 18:55:25.096+00,Y,"[0.0019206989948374643, 0.0012799912534186232, 0.002100793025327458, 0.0009984800028649645, 0.0006742652902860893, 0.00008227470146155728, 0.0006684280563694723, 0.0005770011708449917, 0.0004830455536460862, 0.0006098341630199741, 0.0004119818332650624, 0.00021863985719021718, 0.00028132071332182375, 0.00021355575208005298, 0.0003633507775489822, 0.0004519652264775816, 0.00041367329723128747, 0.0010394815902892375, 0.00025542239254686426, 0.000612958083371992, 0.00018379135606877753, 0.00020758593613112795, 0.0003003962449978091, 0.0003484271812090863, 0.0004167689272939286, 0.00041348497925129847, 0.0001328155372452237, 0.0006229759706862875, 0.0006013576724651647, 0.00009428087762637253, 0.0008057975791645654, 0.00048742238319352985, 0.0007771407247031386, 0.00013799019342537036, 0.0001630934388727052, 0.0005125674047992311, 0.0005379674853648712, 0.00020355999602772072, 0.0004313570736697212, 0.0003183397003527425, 0.0004883267057185981, 0.000525800193306033, 0.0005540472520558302, 0.00015413480983826196, 0.00013088957893582015, 0.00021716599199095405, 0.0003658786385683207, 0.0006340103050638476, 0.0003983509611283787, 0.00044026175615063555, 0.0006508598163004318, 0.0005511324699240439, 0.00008413954607692607, 0.0005177039930358726, 0.0006547969591674029, 0.0007522522348524551, 0.0008963392647784126, 0.0005033291981699717, 0.0003626249724177176, 0.0002953754888164768, 0.0004413405859822352, 0.00030293128791787855, 0.00013648169838513096, 0.00016137372992547816, 0.0004675406657805452, 0.0002281803267569468, 0.0006860411816206015, 0.0005079005839863337, 0.00043985911567301914, 0.0005175502441532202, 0.00013648905631644012, 0.0004540943283151213, 0.00033073136505425464, 0.00016266532463476462, 0.00025353717555527916, 0.0005774341452603021, 0.00027524011263274346, 0.000528444311267357, 0.00010232117910252015, 0.0005320251112446206, 0.00030619968159874213, 0.0005762922210839072, 0.0005408008263444626, 0.00022946393614011932, 0.00022767370150556884, 0.00017818402748194553, 0.0003521064639059462, 0.0003280373596314859, 0.00017624564816635203, 0.0002507587641771484, 0.00021237075761249333, 0.0006345810855619186, 0.00041767757527803157, 0.000138024439859076, 0.00021671706763324393, 0.0004285736255129253, 0.0006735664075699686, 0.0003910190697854401, 0.00018527086697396597, 0.00008685238462418506, 0.0006392664729980647, 0.0006601841310310188, 0.0003128120998076401, 0.0004478488654170917, 0.00020845738972731875, 0.0007077024418151376, 0.0004511227063297753, 0.0006373774670434461, 0.000737757245071638, 0.0007078080580942979, 0.0005968037345602793, 0.0005262365529761834, 0.0005228910529341406, 0.0004561744335519488, 0.0005084553072207402, 0.0001824216637533779, 0.0000764533167056022, 0.0007135046796493629, 0.00025377498396734945, 0.00005352259214562048, 0.0003635042654381175, 0.0004152903876064932, 0.00038274905447942823, 0.00022793731362294415, 0.0007283251523665485, 0.00031179189058874084, 0.0005035351565957572, 0.0003849956094993717, 0.00015474097310193285, 0.00025890656336492496, 0.0006098545457036943, 0.0004984690566829942, 0.00040594519625664316, 0.00019605230552474897, 0.0006056422706548839, 0.00030963445972916417, 0.0005142934264728315, 0.000013750585537804526, 0.0004778120851980327, 0.0003345571199527247, 0.0006314762334711572, 0.0005951078554489998, 0.00019248660526859673, 0.0002971170522840699, 0.00041304648832195294, 0.0002809421276760718, 0.0006864413848103511, 0.0002717821571346723, 0.00019838047735609433, 0.00010059322626205815, 0.00009389781128527836, 0.00025961622663463955, 0.00019537072233733968, 0.0004275681595156065, 0.00045645707145936166, 0.00013277487926832674, 0.0002149777913261159, 0.00036091419394000706, 0.000751216493345243, 0.0003385151835739312, 0.0008115655059947034, 0.0009112289560529183, 0.00045588062440689374, 0.0005125350837260375, 0.0005708683684890595, 0.00028868550053177814, 0.0009286258459915545, 0.00015428481509555608, 0.0008092011936865523, 0.00007503271128376447, 0.00037968751369303925, 0.00044243325733116717, 0.0004190460027575115, 0.000670370651926936, 0.0007904343136485502, 0.0004249468239262535, 0.0005113613460400487, 0.0002443269660602852, 0.00045711983012647204, 0.0006406373045789753, 0.00020435795936439035, 0.0007337158686351928, 0.00029227847573682513, 0.00025764246077069556, 0.00013885208894026725, 0.0007283927267833666, 0.0007250086405678753, 0.0006485912106141613, 0.0005261426873898817, 0.0003822291185439003, 0.0005570797592155468, 0.00038308863689346545, 0.0003440309892766741, 0.0006037421981823729, 0.000668497518116576, 0.0006555424507593792, 0.0006939856836549205, 0.00020167062798461468, 0.0005417588339377354, 0.0005842570399033543, 0.0005116758665709976, 0.0011507056583050842, 0.0005146899956502396, 0.000878837192680116, 0.0007414114885475615, 0.00033484352494164823, 0.0011800908222882433, 0.0010314693541001434, 0.0010825282970854007, 0.0010091152063242568, 0.0006959139329655244, 0.0008637491403820336, 0.0011616857608429572, 0.0005571020255840673, 0.0011981642892884713, 0.0018055049414865704, 0.0017391519950029535, 0.0018169165644713113, 0.002966391259949079, 0.004749905002100229, 0.010889034773612792, 0.018179701495709598, 0.012047090679370662, 0.0058826193743193745, 0.0031822302024152693, 0.0022130715968972027, 0.0010879467714160949, 0.0018906670403550728, 0.0008470142791143613, 0.0011059465756348738, 0.0009349797557620733, 0.001180587925326115, 0.0011220734789503133, 0.0002898810531004077, 0.0009740663110147611, 0.0002994283722260263, 0.000393296097279654, 0.0007645707311963682, 0.0003406744773266318, 0.000720469002261169, 0.00036627367297508074, 0.000142600301302611, 0.0004301758434362348, 0.00039107077514532047, 0.00021807122004664892, 0.00003905733735828217, 0.00012851023560305375, 0.0004320019699705431, 0.0005928027019883565, 0.00028381094216910126, 0.0003976410956753326, 0.0006396108160788787, 0.00041683584096471416, 0.00033379309669710923, 0.0006465615132346753, 0.0006618679578614995, 0.00044072117353534087, 0.0003422266084114781, 0.0007145674496238956, 0.0020008334306198168, 0.00036152938433580464, 0.0005636287668189947, 0.0004464754921133406, 0.0004506851954561136, 0.005209885817715246, 0.0011904168118639486, 0.0011767774741043974, 0.0009873306446006131, 0.0016699045655462063, 0.0016458259504373094, 0.0013573607754873717, 0.0023201363611312985, 0.003091516844606981, 0.00365112859582274, 0.004839378317484006, 0.00740510263934888, 0.016599190500739287, 0.024788847947012176, 0.013683050636355375, 0.006382179830836611, 0.0036222836644231094, 0.0027578595090803097, 0.0020285833982927885, 0.002040309787754232, 0.0011166804120449154, 0.001456236209654451, 0.0012365658392519243, 0.0013565916884472635, 0.0014616761934062822, 0.0005437737897516475, 0.0008133453180873765, 0.0005666073806424727, 0.0008661464686975131, 0.0008890207536606557, 0.00026630524057176915, 0.0006063123728264546, 0.0004546417358251144, 0.0007074189328939777, 0.0005844230734121334, 0.0004659227219131809, 0.00026387132678526003, 0.00014815154534321946, 0.0006522624469232052, 0.0004933466756866569, 0.00015758606693671993, 0.0001623651390264901, 0.0003275529242679098, 0.000452497336208563, 0.0003478467299636176, 0.0003036856061437865, 0.00018804546200771772, 0.0002803189260907226, 0.0005097428183381981, 0.00011489211086131162, 0.0005725115273790157, 0.0006982899015127919, 0.00021511071800861008, 0.0004772917428915816, 0.00028430014440804067, 0.00014882724141409022, 0.00024353568547442458, 0.00018628383194880006, 0.0003607380067363029, 0.0005404297969715544, 0.0004007982228923442, 0.00028670905816661634, 0.000053075574663576676, 0.000603075963694553, 0.0004798276439797152, 0.0010670534994803595, 0.001281168905196385, 0.0014020263320573322, 0.0011624134762919557, 0.0009985490626444893, 0.000953432732132913, 0.0005364966439343615, 0.000577803927067983, 0.0005749312601049469, 0.00047027776129005206, 0.00024842847641999447, 0.0005039528631854274, 0.00018493276676595838, 0.00011953249536444158, 0.0004986698396353481, 0.0002297673836647141, 0.00006469913677070393, 0.00046376299781494915, 0.00032013428955725374, 0.0004171115866262147, 0.00015704633266311858, 0.00037429426653459285, 0.00030206508748299027, 0.0007223499327079715, 0.0004362941949592894, 0.00048207257295230247, 0.00039583591270398485, 0.00022410181264423802, 0.00061519210194513, 0.00013218660775860748, 0.0004576832234471207, 0.0003727521103206685, 0.0004517921167288945, 0.0004541758996304472, 0.00016520938796557615, 0.00010672722250100854, 0.00009689306606162265, 0.0001994870281983443, 0.00022259275854170528, 0.00047399533792087965, 0.0002790980300739404, 0.0003671294409946241, 0.00035007567983364504, 0.0006836316544462358, 0.0006332329779140137, 0.0009534807512837982, 0.0002523885950700726, 0.00034895144396992616, 0.0005570642222330036, 0.0005392273902098215, 0.00044128610317774536, 0.00030482817752090216, 0.00007501930783777644, 0.000320780201604617, 0.00017530544175367352, 0.000670631087941634, 0.0009375170972979393, 0.00018377063098460296, 0.0004038475542987085, 0.0008004810462184805, 0.0006041179523824097, 0.00025578816382214824, 0.0004473240243987058, 0.000475440677289577, 0.0005042863572339009, 0.00039388394367191934, 0.0005263899523067473, 0.0005088901290211098, 0.00022781788540376013, 0.0002136814137672582, 0.00048215403194486737, 0.00035005117215336013, 0.00032066985052196323, 0.0006290403120454347, 0.0003792535332613325, 0.00007313581346520177, 0.0003296080699660638, 0.00022646264689755728, 0.0004388441883557775, 0.000275413891274, 0.00016490461632150875, 0.0003391947297160406, 0.000013221504034945733, 0.0003240546578019051, 0.00015966417151347517, 0.00011012228178265088, 0.0002868726294882527, 0.00032696952853000067, 0.000351726436108007, 0.00006028781133391132, 0.00033895075445177197, 0.0005041471641769543, 0.000049135198271743116, 0.00015696279691346457, 0.0002853197021525979, 0.00011749495473656769, 0.00036939027746122434, 0.0001514706609499417, 0.00006913347951683343, 0.00019110872223886108, 0.0003893995947444188, 0.00034630317688678106, 0.0002081008397980556, 0.00015787770029118987, 0.00045238291248128176, 0.00015043732350371596, 0.00032571598236508107, 0.0005167409063436491, 0.0005938778501290424, 0.00023376229306970936, 0.0006248951326275922, 0.0004438887...","[0.13814494995783816, 0.2762898999156763, 0.4144348498735145, 0.5525797998313526, 0.6907247497891909, 0.828869699747029, 0.9670146497048671, 1.1051595996627053, 1.2433045496205435, 1.3814494995783817, 1.5195944495362197, 1.657739399494058, 1.7958843494518961, 1.9340292994097341, 2.0721742493675723, 2.2103191993254105, 2.3484641492832488, 2.486609099241087, 2.624754049198925, 2.7628989991567634, 2.901043949114601, 3.0391888990724394, 3.1773338490302776, 3.315478798988116, 3.453623748945954, 3.5917686989037922, 3.7299136488616305, 3.8680585988194682, 4.0062035487773064, 4.144348498735145, 4.282493448692983, 4.420638398650821, 4.558783348608659, 4.6969282985664975, 4.835073248524336, 4.973218198482174, 5.111363148440012, 5.24950809839785, 5.387653048355689, 5.525797998313527, 5.663942948271364, 5.802087898229202, 5.940232848187041, 6.078377798144879, 6.216522748102717, 6.354667698060555, 6.492812648018393, 6.630957597976232, 6.76910254793407, 6.907247497891908, 7.045392447849746, 7.1835373978075845, 7.321682347765423, 7.459827297723261, 7.597972247681099, 7.7361171976389365, 7.874262147596775, 8.012407097554613, 8.150552047512452, 8.28869699747029, 8.426841947428128, 8.564986897385966, 8.703131847343805, 8.841276797301642, 8.97942174725948, 9.117566697217319, 9.255711647175156, 9.393856597132995, 9.532001547090832, 9.670146497048671, 9.808291447006509, 9.946436396964348, 10.084581346922185, 10.222726296880024, 10.360871246837862, 10.4990161967957, 10.637161146753538, 10.775306096711377, 10.913451046669215, 11.051595996627054, 11.189740946584891, 11.327885896542728, 11.466030846500567, 11.604175796458405, 11.742320746416244, 11.880465696374081, 12.01861064633192, 12.156755596289758, 12.294900546247597, 12.433045496205434, 12.571190446163273, 12.70933539612111, 12.84748034607895, 12.985625296036787, 13.123770245994626, 13.261915195952463, 13.4000601459103, 13.53820509586814, 13.676350045825977, 13.814494995783816, 13.952639945741653, 14.090784895699493, 14.22892984565733, 14.367074795615169, 14.505219745573006, 14.643364695530845, 14.781509645488683, 14.919654595446522, 15.05779954540436, 15.195944495362198, 15.334089445320036, 15.472234395277873, 15.610379345235712, 15.74852429519355, 15.886669245151388, 16.024814195109226, 16.162959145067063, 16.301104095024904, 16.43924904498274, 16.57739399494058, 16.715538944898416, 16.853683894856257, 16.991828844814094, 17.12997379477193, 17.26811874472977, 17.40626369468761, 17.544408644645447, 17.682553594603284, 17.82069854456112, 17.95884349451896, 18.0969884444768, 18.235133394434637, 18.373278344392475, 18.511423294350312, 18.649568244308153, 18.78771319426599, 18.925858144223827, 19.064003094181665, 19.202148044139506, 19.340292994097343, 19.47843794405518, 19.616582894013018, 19.75472784397086, 19.892872793928696, 20.031017743886533, 20.16916269384437, 20.307307643802208, 20.44545259376005, 20.583597543717886, 20.721742493675723, 20.85988744363356, 20.9980323935914, 21.13617734354924, 21.274322293507076, 21.412467243464913, 21.550612193422754, 21.68875714338059, 21.82690209333843, 21.965047043296266, 22.103191993254107, 22.241336943211945, 22.379481893169782, 22.51762684312762, 22.655771793085457, 22.793916743043297, 22.932061693001135, 23.070206642958972, 23.20835159291681, 23.34649654287465, 23.484641492832488, 23.622786442790325, 23.760931392748162, 23.899076342706003, 24.03722129266384, 24.175366242621678, 24.313511192579515, 24.451656142537352, 24.589801092495193, 24.72794604245303, 24.866090992410868, 25.004235942368705, 25.142380892326546, 25.280525842284383, 25.41867079224222, 25.556815742200058, 25.6949606921579, 25.833105642115736, 25.971250592073574, 26.10939554203141, 26.247540491989252, 26.38568544194709, 26.523830391904927, 26.661975341862764, 26.8001202918206, 26.938265241778442, 27.07641019173628, 27.214555141694117, 27.352700091651954, 27.490845041609795, 27.628989991567632, 27.76713494152547, 27.905279891483307, 28.043424841441148, 28.181569791398985, 28.319714741356822, 28.45785969131466, 28.5960046412725, 28.734149591230338, 28.872294541188175, 29.010439491146013, 29.14858444110385, 29.28672939106169, 29.424874341019528, 29.563019290977365, 29.701164240935203, 29.839309190893044, 29.97745414085088, 30.11559909080872, 30.253744040766556, 30.391888990724397, 30.530033940682234, 30.66817889064007, 30.80632384059791, 30.944468790555746, 31.082613740513587, 31.220758690471424, 31.35890364042926, 31.4970485903871, 31.63519354034494, 31.773338490302777, 31.911483440260614, 32.04962839021845, 32.18777334017629, 32.325918290134126, 32.46406324009197, 32.60220819004981, 32.74035314000764, 32.87849808996548, 33.01664303992332, 33.15478798988116, 33.292932939839, 33.43107788979683, 33.56922283975467, 33.707367789712514, 33.84551273967035, 33.98365768962819, 34.12180263958602, 34.25994758954386, 34.398092539501704, 34.53623748945954, 34.67438243941738, 34.81252738937522, 34.95067233933305, 35.088817289290894, 35.22696223924873, 35.36510718920657, 35.50325213916441, 35.64139708912224, 35.779542039080084, 35.91768698903792, 36.05583193899576, 36.1939768889536, 36.33212183891143, 36.470266788869274, 36.608411738827115, 36.74655668878495, 36.88470163874279, 37.022846588700624, 37.160991538658465, 37.299136488616305, 37.43728143857414, 37.57542638853198, 37.713571338489814, 37.851716288447655, 37.989861238405496, 38.12800618836333, 38.26615113832117, 38.40429608827901, 38.542441038236845, 38.680585988194686, 38.81873093815252, 38.95687588811036, 39.0950208380682, 39.233165788026035, 39.371310737983876, 39.50945568794172, 39.64760063789955, 39.78574558785739, 39.923890537815225, 40.062035487773066, 40.20018043773091, 40.33832538768874, 40.47647033764658, 40.614615287604416, 40.752760237562256, 40.8909051875201, 41.02905013747793, 41.16719508743577, 41.30534003739361, 41.44348498735145, 41.58162993730929, 41.71977488726712, 41.85791983722496, 41.9960647871828, 42.13420973714064, 42.27235468709848, 42.41049963705631, 42.54864458701415, 42.68678953697199, 42.82493448692983, 42.96307943688767, 43.10122438684551, 43.23936933680334, 43.37751428676118, 43.51565923671902, 43.65380418667686, 43.7919491366347, 43.93009408659253, 44.068239036550374, 44.206383986508214, 44.34452893646605, 44.48267388642389, 44.62081883638172, 44.758963786339564, 44.897108736297405, 45.03525368625524, 45.17339863621308, 45.31154358617091, 45.449688536128754, 45.587833486086595, 45.72597843604443, 45.86412338600227, 46.00226833596011, 46.140413285917944, 46.278558235875785, 46.41670318583362, 46.55484813579146, 46.6929930857493, 46.831138035707134, 46.969282985664975, 47.10742793562281, 47.24557288558065, 47.38371783553849, 47.521862785496324, 47.660007735454165, 47.798152685412006, 47.93629763536984, 48.07444258532768, 48.212587535285515, 48.350732485243356, 48.488877435201196, 48.62702238515903, 48.76516733511687, 48.903312285074705, 49.041457235032546, 49.17960218499039, 49.31774713494822, 49.45589208490606, 49.5940370348639, 49.732181984821736, 49.87032693477958, 50.00847188473741, 50.14661683469525, 50.28476178465309, 50.422906734610926, 50.56105168456877, 50.69919663452661, 50.83734158448444, 50.97548653444228, 51.113631484400116, 51.25177643435796, 51.3899213843158, 51.52806633427363, 51.66621128423147, 51.80435623418931, 51.94250118414715, 52.08064613410499, 52.21879108406282, 52.35693603402066, 52.495080983978504, 52.63322593393634, 52.77137088389418, 52.90951583385201, 53.04766078380985, 53.185805733767694, 53.32395068372553, 53.46209563368337, 53.6002405836412, 53.73838553359904, 53.876530483556884, 54.01467543351472, 54.15282038347256, 54.2909653334304, 54.42911028338823, 54.567255233346074, 54.70540018330391, 54.84354513326175, 54.98169008321959, 55.119835033177424, 55.257979983135264, 55.3961249330931, 55.53426988305094, 55.67241483300878, 55.810559782966614, 55.948704732924455, 56.086849682882296, 56.22499463284013, 56.36313958279797, 56.501284532755804, 56.639429482713645, 56.777574432671486, 56.91571938262932, 57.05386433258716, 57.192009282545, 57.330154232502835, 57.468299182460676, 57.60644413241851, 57.74458908237635, 57.88273403233419, 58.020878982292025, 58.159023932249866, 58.2971688822077, 58.43531383216554, 58.57345878212338, 58.711603732081215, 58.849748682039056, 58.9878936319969, 59.12603858195473, 59.26418353191257, 59.402328481870406, 59.54047343182825, 59.67861838178609, 59.81676333174392, 59.95490828170176, 60.093053231659596, 60.23119818161744, 60.36934313157528, 60.50748808153311, 60.64563303149095, 60.78377798144879, 60.92192293140663, 61.06006788136447, 61.1982128313223, 61.33635778128014, 61.47450273123798, 61.61264768119582, 61.75079263115366, 61.88893758111149, 62.02708253106933, 62.16522748102717, 62.30337243098501, 62.44151738094285, 62.57966233090069, 62.71780728085852, 62.855952230816364, 62.9940971807742, 63.13224213073204, 63.27038708068988, 63.40853203064771, 63.546676980605554, 63.684821930563395, 63.82296688052123, 63.96111183047907, 64.0992567804369, 64.23740173039474, 64.37554668035258, 64.51369163031042, 64.65183658026825, 64.7899815302261, 64.92812648018393, 65.06627143014177, 65.20441638009962, 65.34256133005745, 65.48070628001528, 65.61885122997313, 65.75699617993097, 65.8951411298888, 66.03328607984665, 66.17143102980448, 66.30957597976231, 66.44772092972015, 66.585865879678, 66.72401082963583, 66.86215577959366, 67.00030072955151, 67.13844567950935, 67.27659062946718, 67.41473557942503, 67.55288052938286, 67.6910254793407, 67.82917042929854, 67.96731537925638, 68.10546032921421, 68.24360527917204, 68.38175022912989, 68.51989517908773, 68.65804012904556, 68.79618507900341, 68.93433002896124, 69.07247497891908, 69.21061992887692, 69.34876487883476, 69.48690982879259, 69.62505477875044, 69.76319972870827, 69.9013446786661, 70.03948962862394, 70.17763457858179, 70.31577952853962, 70.45392447849746, 70.5920694284553, 70.73021437841314, 70.86835932837097, 71.00650427832882, 71.14464922828665, 71.28279417824449, 71.42093912820233, 71.55908407816017, 71.697229028118, 71.83537397807584, 71.97351892803368, 72.11166387799152, 72.24980882794935, 72.3879537779072, 72.52609872786503, 72.66424367782287, 72.80238862778072, 72.94053357773855, 73.07867852769638, 73.21682347765423, 73.35496842..."
